ID,Total Length (bp)
52255.0,12846735.0
1142140.0,9654841.0
1048519.0,32160005.0
858296.0,61624325.0
246021.0,11547708.0
232082.0,49446642.0
166633.0,33162582.0
54103.0,15079922.0
475428.0,26990446.0
31870.0,59914086.0
70105.0,27898420.0
34393.0,23413961.0
1235837.0,45516439.0
363582.0,30205389.0
4934.0,11394747.0
148097.0,10106193.0
2078565.0,31041172.0
121233.0,12470935.0
280465.0,17514559.0
54094.0,16411463.0
40199.0,42041114.0
431200.0,43817023.0
746128.0,28659198.0
49327.0,11946603.0
434040.0,13746181.0
1193015.0,31955904.0
1173715.0,36798086.0
117547.0,49620317.0
42665.0,56380608.0
169388.0,45813297.0
1237073.0,34167378.0
138285.0,30132285.0
97377.0,43749209.0
112416.0,52265057.0
42669.0,44062281.0
573041.0,27124847.0
538528.0,67471331.0
62139.0,24218186.0
341454.0,27385218.0
135453.0,12420119.0
69766.0,34340580.0
417300.0,12064463.0
1491466.0,38329450.0
360150.0,26334062.0
53490.0,12335963.0
54098.0,14561157.0
130813.0,12815619.0
54550.0,14915287.0
5066.0,31517640.0
1266769.0,30034193.0
497110.0,11703532.0
565419.0,40652013.0
235270.0,49382781.0
2778371.0,40249080.0
1943670.0,14393034.0
3025428.0,24900694.0
756769.0,10317717.0
766056.0,26203433.0
28985.0,10689156.0
460523.0,9019928.0
69791.0,37603042.0
73520.0,11570881.0
1041609.0,25734084.0
1501415.0,37322795.0
2820138.0,32990988.0
51925.0,15693392.0
1649128.0,27728898.0
45535.0,21056743.0
563467.0,41189046.0
1324776.0,35891318.0
297794.0,12833634.0
34364.0,11400618.0
2699371.0,430532225.0
209136.0,42023604.0
45539.0,15199552.0
641392.0,8937494.0
1041605.0,12701715.0
45790.0,13178500.0
120645.0,50534409.0
303672.0,44622955.0
1235602.0,10009638.0
378058.0,14302765.0
41984.0,38175323.0
1074906.0,9709701.0
87257.0,40346456.0
1497375.0,33585286.0
1209916.0,51625248.0
1936035.0,13278534.0
241081.0,39983120.0
986946.0,40857493.0
5597.0,43301991.0
487627.0,46009594.0
41746.0,34028019.0
3025424.0,38797400.0
708197.0,52836184.0
2082529.0,40855407.0
1580836.0,33504845.0
36026.0,9029772.0
1658174.0,32310953.0
324741.0,9081628.0
378053.0,12557571.0
105696.0,34744152.0
443868.0,28047069.0
3062267.0,15687375.0
2903221.0,29798617.0
48485.0,45757352.0
1567481.0,39159426.0
52248.0,11807158.0
224212.0,11255714.0
51922.0,12408741.0
5054.0,25735522.0
138275.0,40908724.0
1219519.0,11173463.0
641851.0,24939163.0
1622260.0,50321423.0
306890.0,62898638.0
388557.0,23246744.0
479094.0,20068834.0
399471.0,12687056.0
566037.0,8894523.0
95810.0,16314577.0
54673.0,45284057.0
97096.0,55192079.0
749627.0,33325270.0
707572.0,63692547.0
2704158.0,19656129.0
138279.0,35685113.0
114808.0,47204184.0
53607.0,11757156.0
49969.0,49454325.0
36021.0,12543925.0
2834323.0,37342247.0
381046.0,10238996.0
2911076.0,34365290.0
246030.0,13970172.0
869390.0,43247313.0
51658.0,9854002.0
1567539.0,42721782.0
1041602.0,11795114.0
1868926.0,33240740.0
115983.0,30547631.0
135833.0,10531272.0
1217581.0,9718260.0
1663498.0,54311847.0
110534.0,45592449.0
2060159.0,35506654.0
2861705.0,13106593.0
1633209.0,44773950.0
29830.0,9769876.0
1955577.0,24217994.0
34356.0,12583843.0
1343394.0,27940339.0
181602.0,10901083.0
227289.0,47601731.0
1209924.0,50483870.0
602034.0,35230510.0
2870823.0,30488243.0
54093.0,18279513.0
1673728.0,34885084.0
39397.0,14118184.0
1187904.0,32958128.0
130814.0,12102564.0
326656.0,36615672.0
314040.0,35941384.0
90978.0,33340726.0
1851183.0,35224605.0
1220204.0,33734259.0
72027.0,28339215.0
383837.0,16902165.0
36018.0,12059439.0
907340.0,12741642.0
1667297.0,11318042.0
535747.0,11247228.0
36779.0,39185863.0
5061.0,33975768.0
75732.0,11336709.0
1208917.0,39566638.0
2060155.0,33186733.0
268346.0,30174795.0
367097.0,42983319.0
51917.0,12912994.0
86256.0,34957922.0
74410.0,36169199.0
138282.0,32841510.0
1912490.0,12296180.0
2021037.0,33587228.0
1629917.0,44999914.0
676211.0,10825939.0
51934.0,11653359.0
85574.0,16042648.0
57462.0,96756433.0
391824.0,10566721.0
45524.0,14793280.0
1303587.0,59284393.0
2494468.0,37152391.0
286406.0,20202879.0
230603.0,11715280.0
1233043.0,20504495.0
5548.0,32083794.0
473037.0,17467279.0
132109.0,33310504.0
1436176.0,28920901.0
1538147.0,8823154.0
473794.0,11951485.0
306125.0,182339512.0
69780.0,38188369.0
474922.0,57603470.0
1737316.0,31669538.0
70099.0,34532832.0
260050.0,9153120.0
1659837.0,34053972.0
78864.0,44598021.0
114812.0,45886771.0
236234.0,34986079.0
935214.0,29247119.0
40262.0,41022676.0
2939405.0,21448137.0
1216348.0,46533813.0
286661.0,18987130.0
78403.0,37119747.0
1926583.0,14051380.0
1305769.0,12152929.0
79588.0,46201037.0
539822.0,11049464.0
2494464.0,39161334.0
87284.0,44315354.0
5544.0,39721542.0
164576.0,22648696.0
74722.0,41009036.0
52252.0,11457544.0
60444.0,57864139.0
1590129.0,29310272.0
463681.0,36055127.0
49336.0,9917597.0
489716.0,14375358.0
1480121.0,9069829.0
45600.0,10327406.0
1934353.0,31024310.0
1116881.0,11294703.0
2487154.0,33406109.0
240345.0,38272598.0
644134.0,34555934.0
1080232.0,27896996.0
1209932.0,52032179.0
331657.0,44140187.0
61186.0,41843177.0
2419934.0,65224040.0
520572.0,31894861.0
946125.0,67787034.0
5077.0,31529786.0
579151.0,8774481.0
4929.0,10666172.0
278943.0,43819774.0
1071379.0,14149647.0
302913.0,28296786.0
983339.0,33634538.0
303698.0,32109558.0
340170.0,12572787.0
1002107.0,27827857.0
1671311.0,54001896.0
599851.0,38985479.0
164924.0,14348919.0
545652.0,50766613.0
482145.0,27121736.0
1824868.0,35314756.0
86788.0,26246405.0
37992.0,42840630.0
418126.0,33535945.0
45511.0,11251143.0
5101.0,54474545.0
45595.0,13987845.0
155675.0,27646212.0
38457.0,39329025.0
1580858.0,26626632.0
1571108.0,36237652.0
271218.0,12494736.0
508457.0,32127980.0
2570895.0,39248550.0
246386.0,13414375.0
2710536.0,40320693.0
147558.0,49288729.0
27305.0,12746608.0
2086344.0,69726526.0
1725355.0,38516460.0
5147.0,39444728.0
743287.0,46642166.0
157483.0,32469017.0
359797.0,42517347.0
169506.0,8831783.0
1341132.0,37511876.0
1198500.0,11447088.0
2268992.0,11014916.0
2606893.0,21189208.0
27309.0,23700382.0
166050.0,9994246.0
2704583.0,52167057.0
44412.0,46521357.0
1803070.0,44915837.0
1214573.0,47325858.0
706196.0,11461381.0
101480.0,22591190.0
561989.0,49607496.0
679938.0,17741536.0
45599.0,10934453.0
100816.0,36704944.0
706981.0,37388950.0
36044.0,41448213.0
1580854.0,26695738.0
121618.0,38802059.0
1580861.0,25429610.0
2878918.0,14459815.0
637633.0,25862907.0
53657.0,10546742.0
4956.0,9764635.0
1046750.0,19639324.0
979981.0,33391590.0
2754530.0,12928838.0
1604330.0,47207981.0
103428.0,37510053.0
5474.0,25022896.0
197054.0,22823594.0
56417.0,11149709.0
40658.0,35889630.0
1006466.0,11244810.0
271357.0,11306901.0
452579.0,10079274.0
318774.0,25161064.0
2918826.0,41598741.0
2654375.0,43833667.0
64416.0,14489294.0
1323755.0,17950602.0
27288.0,11153091.0
161806.0,33524925.0
106403.0,22970894.0
319631.0,35008407.0
1979465.0,45667487.0
45562.0,7201379.0
1986089.0,28667544.0
47183.0,49538203.0
1987369.0,11938758.0
47756.0,43290262.0
1131564.0,40045282.0
1072101.0,12375491.0
240499.0,44986109.0
466954.0,43008851.0
671929.0,36718449.0
1582338.0,73461028.0
595503.0,51176630.0
1026984.0,58070719.0
5478.0,12696838.0
1955775.0,29708924.0
1735279.0,57952665.0
1159556.0,37158136.0
2021124.0,47871327.0
174425.0,25172334.0
907291.0,13849349.0
112263.0,14529293.0
2778779.0,35875594.0
588727.0,11763869.0
69893.0,25439844.0
45583.0,13993616.0
324739.0,12736088.0
290292.0,36444931.0
312226.0,12266022.0
1072096.0,15202935.0
35629.0,9017767.0
45541.0,10671696.0
42149.0,41649530.0
148305.0,42458485.0
392036.0,37279361.0
5499.0,67169167.0
566086.0,194301940.0
47803.0,43389320.0
1649241.0,31808756.0
58630.0,16723576.0
122368.0,36074111.0
5495.0,13145376.0
1469910.0,41683814.0
42258.0,9590683.0
77046.0,43516978.0
245834.0,20432448.0
1751990.0,13241167.0
279894.0,15264554.0
101028.0,37941760.0
93033.0,36777498.0
169510.0,11626378.0
1220191.0,35476417.0
77851.0,18356932.0
44078.0,15199412.0
1580842.0,28417647.0
246081.0,13690010.0
41053.0,34430349.0
210430.0,39179649.0
1810908.0,33169175.0
1215731.0,59189926.0
280590.0,16713077.0
1215685.0,12226281.0
643907.0,32718873.0
1623583.0,30055381.0
53937.0,8877488.0
38004.0,30237040.0
856260.0,38134010.0
1543685.0,87056302.0
1701548.0,12299465.0
487107.0,9773507.0
1635098.0,21824367.0
43958.0,16590907.0
392264.0,10760629.0
29881.0,39288751.0
53641.0,12330267.0
255212.0,12386733.0
427292.0,36046391.0
1284353.0,11061418.0
467807.0,11596875.0
1198497.0,11635041.0
1701723.0,13995022.0
2996322.0,31950270.0
53683.0,11036334.0
1231657.0,49677730.0
2512241.0,41150291.0
110547.0,48317886.0
1276169.0,13466782.0
1196395.0,13565271.0
5514.0,37429079.0
54196.0,24815695.0
46168.0,12514726.0
27292.0,21919346.0
5518.0,37008806.0
27326.0,21765767.0
1906498.0,27084340.0
247652.0,26646729.0
1337055.0,13902148.0
2863086.0,26976508.0
45574.0,12614460.0
5012.0,13098230.0
1303515.0,59767560.0
293373.0,36471070.0
176166.0,36796528.0
278131.0,15482186.0
1207386.0,12271438.0
224443.0,41392377.0
107426.0,41098534.0
574656.0,26989372.0
759318.8943928449,30553985.527691778
,88820435929.0
