Metagenome sample,Phylum,Class,percent_ORFs,ASV sample,COI reads
1903buk1_0m-2,Cryptophyceae,Cryptophyceae,0.0031982942430703,CN19_Buck1_SN_0m_2,0.0001961534312138955
1903buk1_0m-2,Dictyochophyceae,Dictyochophyceae,0.0085287846481876,CN19_Buck1_SN_0m_2,0.01978207353792077
1903buk1_0m-2,Dinophyceae,Dinophyceae,0.0202558635394456,CN19_Buck1_SN_0m_2,0.001010190170751485
1903buk1_0m-2,Echinodermata,Holothuroidea,0.0010660980810234,CN19_Buck1_SN_0m_2,0.0
1903buk1_0m-2,Endomyxa,Phytomyxea,0.0053304904051172,CN19_Buck1_SN_0m_2,0.0
1903buk1_0m-2,Euglenozoa,Euglenida,0.0010660980810234,CN19_Buck1_SN_0m_2,0.0
1903buk1_0m-2,Fornicata,Diplomonadida,0.0021321961620469,CN19_Buck1_SN_0m_2,0.0
1903buk1_0m-2,Haptophyta,Coccolithales,0.0031982942430703,CN19_Buck1_SN_0m_2,0.0
1903buk1_0m-2,Haptophyta,Isochrysidales,0.0138592750533049,CN19_Buck1_SN_0m_2,0.05254950422220204
1903buk1_0m-2,Haptophyta,Phaeocystales,0.0063965884861407,CN19_Buck1_SN_0m_2,0.10498131638567575
1903buk1_0m-2,Haptophyta,Prymnesiales,0.0234541577825159,CN19_Buck1_SN_0m_2,0.13301164170613944
1903buk1_0m-2,Mollusca,Bivalvia,0.0031982942430703,CN19_Buck1_SN_0m_2,0.0003138454899422
1903buk1_0m-2,Mollusca,Gastropoda,0.0010660980810234,CN19_Buck1_SN_0m_2,0.000411922205549153
1903buk1_0m-2,Mucoromycota,Endogonomycetes,0.0010660980810234,CN19_Buck1_SN_0m_2,0.0
1903buk1_0m-2,Mucoromycota,Glomeromycetes,0.0021321961620469,CN19_Buck1_SN_0m_2,0.0
1903buk1_0m-2,Mucoromycota,Mucoromycetes,0.0031982942430703,CN19_Buck1_SN_0m_2,0.0
1903buk1_0m-2,Nematoda,Chromadorea,0.0063965884861407,CN19_Buck1_SN_0m_2,0.0
1903buk1_0m-2,Nematoda,Enoplea,0.0021321961620469,CN19_Buck1_SN_0m_2,0.0
1903buk1_0m-2,Oomycota,Peronosporales,0.0042643923240938,CN19_Buck1_SN_0m_2,0.00158884279283237
1903buk1_0m-2,Oomycota,Pythiales,0.0010660980810234,CN19_Buck1_SN_0m_2,0.0003726915193063112
1903buk1_0m-2,Pelagophyceae,Pelagophyceae,0.0031982942430703,CN19_Buck1_SN_0m_2,0.0016084581359537737
1903buk1_0m-2,Platyhelminthes,Cestoda,0.0021321961620469,CN19_Buck1_SN_0m_2,0.0
1903buk1_0m-2,Platyhelminthes,Trematoda,0.0010660980810234,CN19_Buck1_SN_0m_2,0.0
1903buk1_0m-2,Prasinodermophyta,Prasinodermophyceae,0.0021321961620469,CN19_Buck1_SN_0m_2,0.0
1903buk1_0m-2,Raphidophyceae,Raphidophyceae,0.0671641791044776,CN19_Buck1_SN_0m_2,0.003795568893988816
1903buk1_0m-2,Rhodophyta,Bangiophyceae,0.0021321961620469,CN19_Buck1_SN_0m_2,0.0
1903buk1_0m-2,Rhodophyta,Florideophyceae,0.0031982942430703,CN19_Buck1_SN_0m_2,7.84613724855582e-05
1903buk1_0m-2,Rotifera,Eurotatoria,0.0021321961620469,CN19_Buck1_SN_0m_2,0.001343651003815079
1903buk1_0m-2,Streptophyta,Bryopsida,0.0010660980810234,CN19_Buck1_SN_0m_2,0.0
1903buk1_0m-2,Streptophyta,Magnoliopsida,0.0703624733475479,CN19_Buck1_SN_0m_2,0.0
1903buk1_0m-2,Streptophyta,Marchantiopsida,0.0010660980810234,CN19_Buck1_SN_0m_2,0.0
1903buk1_0m-2,Streptophyta,Pinopsida,0.0010660980810234,CN19_Buck1_SN_0m_2,0.0
1903buk1_0m-2,Streptophyta,Zygnemophyceae,0.0010660980810234,CN19_Buck1_SN_0m_2,0.0
1903buk1_0m-2,Zoopagomycota,Harpellomycetes,0.0010660980810234,CN19_Buck1_SN_0m_2,0.0
1903buk1_0m-2,Zoopagomycota,Zoopagomycetes,0.0010660980810234,CN19_Buck1_SN_0m_2,0.0
1903buk1_0m-2,unknown,unknown,0.0031982942430703,CN19_Buck1_SN_0m_2,0.0001274997302890321
zr2760_52,Annelida,Clitellata,0.0001911132345914,CN18FESPkoa_SC24,0.0
zr2760_52,Annelida,Polychaeta,0.0008918617614269,CN18FESPkoa_SC24,0.0008586762075133181
zr2760_52,Aphelidea,Aphelidea,3.1852205765249246e-05,CN18FESPkoa_SC24,0.0
zr2760_52,Apicomplexa,Aconoidasida,0.0010192705844879,CN18FESPkoa_SC24,0.0
zr2760_52,Apicomplexa,Conoidasida,0.0006370441153049,CN18FESPkoa_SC24,0.0
zr2760_52,Apusomonadida,Apusomonadida,0.0002229654403567,CN18FESPkoa_SC24,0.0
zr2760_52,Arthropoda,Arachnida,0.0258002866698518,CN18FESPkoa_SC24,0.0
zr2760_52,Arthropoda,Branchiopoda,0.0028029941073419,CN18FESPkoa_SC24,0.0
zr2760_52,Arthropoda,Chilopoda,3.1852205765249246e-05,CN18FESPkoa_SC24,0.0
zr2760_52,Arthropoda,Collembola,0.0008281573498964,CN18FESPkoa_SC24,0.0
zr2760_52,Arthropoda,Hexanauplia,0.0048415352763178,CN18FESPkoa_SC24,0.02998211091234292
zr2760_52,Arthropoda,Ichthyostraca,0.0021978021978021,CN18FESPkoa_SC24,0.0
zr2760_52,Arthropoda,Insecta,0.0464405160057333,CN18FESPkoa_SC24,0.009588550983899699
zr2760_52,Arthropoda,Malacostraca,0.0021340977862716,CN18FESPkoa_SC24,0.0012164579606438
zr2760_52,Arthropoda,Merostomata,3.1852205765249246e-05,CN18FESPkoa_SC24,0.0
zr2760_52,Arthropoda,Ostracoda,0.0012422360248447,CN18FESPkoa_SC24,0.0
zr2760_52,Arthropoda,Thecostraca,0.0003185220576524,CN18FESPkoa_SC24,0.0
zr2760_52,Arthropoda,unknown,0.0002229654403567,CN18FESPkoa_SC24,0.0
zr2760_52,Ascomycota,Dothideomycetes,0.0028666985188724,CN18FESPkoa_SC24,0.0003577817531305
zr2760_52,Ascomycota,Eurotiomycetes,0.0039496735148909,CN18FESPkoa_SC24,0.0
zr2760_52,Ascomycota,Geoglossomycetes,3.1852205765249246e-05,CN18FESPkoa_SC24,0.0
zr2760_52,Ascomycota,Lecanoromycetes,6.370441153049849e-05,CN18FESPkoa_SC24,0.0
zr2760_52,Ascomycota,Leotiomycetes,0.0007644529383659,CN18FESPkoa_SC24,0.0
zr2760_52,Ascomycota,Pezizomycetes,0.0004140786749482,CN18FESPkoa_SC24,0.0
zr2760_52,Ascomycota,Pneumocystomycetes,0.0001274088230609,CN18FESPkoa_SC24,0.0
zr2760_52,Ascomycota,Saccharomycetes,0.0225832138875617,CN18FESPkoa_SC24,0.0
zr2760_52,Ascomycota,Schizosaccharomycetes,3.1852205765249246e-05,CN18FESPkoa_SC24,0.0
zr2760_52,Ascomycota,Sordariomycetes,0.0044911610129001,CN18FESPkoa_SC24,0.0
zr2760_52,Ascomycota,Taphrinomycetes,6.370441153049849e-05,CN18FESPkoa_SC24,0.0
zr2760_52,Ascomycota,Xylonomycetes,3.1852205765249246e-05,CN18FESPkoa_SC24,0.0
zr2760_52,Bacillariophyta,Bacillariophyceae,0.0210543080108297,CN18FESPkoa_SC24,0.0010017889087655001
zr2760_52,Bacillariophyta,Coscinodiscophyceae,0.0758082497212932,CN18FESPkoa_SC24,0.3036135957066189
zr2760_52,Bacillariophyta,Fragilariophyceae,0.0043956043956043,CN18FESPkoa_SC24,0.0
zr2760_52,Bacillariophyta,Mediophyceae,0.0887083930562191,CN18FESPkoa_SC24,0.0010017889087656
zr2760_52,Bacillariophyta,unknown,0.0004777830864787,CN18FESPkoa_SC24,0.0
zr2760_52,Basidiomycota,Agaricomycetes,0.0063704411530498,CN18FESPkoa_SC24,0.0
zr2760_52,Basidiomycota,Dacrymycetes,0.0001592610288262,CN18FESPkoa_SC24,0.0
zr2760_52,Basidiomycota,Exobasidiomycetes,0.0001592610288262,CN18FESPkoa_SC24,0.0
zr2760_52,Basidiomycota,Malasseziomycetes,9.555661729574773e-05,CN18FESPkoa_SC24,0.0
zr2760_52,Basidiomycota,Microbotryomycetes,0.0004777830864787,CN18FESPkoa_SC24,0.0
zr2760_52,Basidiomycota,Mixiomycetes,3.1852205765249246e-05,CN18FESPkoa_SC24,0.0
zr2760_52,Basidiomycota,Pucciniomycetes,0.0004777830864787,CN18FESPkoa_SC24,0.0
zr2760_52,Basidiomycota,Tremellomycetes,0.0004777830864787,CN18FESPkoa_SC24,0.0
zr2760_52,Basidiomycota,Ustilaginomycetes,0.0002229654403567,CN18FESPkoa_SC24,0.0
zr2760_52,Basidiomycota,Wallemiomycetes,6.370441153049849e-05,CN18FESPkoa_SC24,0.0
zr2760_52,Basidiomycota,unknown,3.1852205765249246e-05,CN18FESPkoa_SC24,0.0
zr2760_52,Bigyra,Bigyra,0.0043318999840738,CN18FESPkoa_SC24,0.0
zr2760_52,Blastocladiomycota,Blastocladiomycetes,0.0001274088230609,CN18FESPkoa_SC24,0.0
zr2760_52,Bolidophyceae,Bolidophyceae,0.0031533683707596,CN18FESPkoa_SC24,0.0
zr2760_52,Brachiopoda,Lingulata,0.0001592610288262,CN18FESPkoa_SC24,0.0
zr2760_52,Bryozoa,Gymnolaemata,0.0002866698518872,CN18FESPkoa_SC24,0.0004293381037567
zr2760_52,Centroplasthelida,Centroplasthelida,9.555661729574773e-05,CN18FESPkoa_SC24,0.0
zr2760_52,Cercozoa,Chlorarachniophyceae,0.0010829749960184,CN18FESPkoa_SC24,0.0
zr2760_52,Cercozoa,Imbricatea,3.1852205765249246e-05,CN18FESPkoa_SC24,0.0
zr2760_52,Chlorophyta,Chlorodendrophyceae,0.0025163242554546,CN18FESPkoa_SC24,0.0
zr2760_52,Chlorophyta,Chlorophyceae,0.0059563624781016,CN18FESPkoa_SC24,0.0
zr2760_52,Chlorophyta,Chloropicophyceae,0.0029941073419334,CN18FESPkoa_SC24,0.0
zr2760_52,Chlorophyta,Mamiellophyceae,0.13737856346552,CN18FESPkoa_SC24,0.0087298747763863
zr2760_52,Chlorophyta,Nephroselmidophyceae,9.555661729574773e-05,CN18FESPkoa_SC24,0.0
zr2760_52,Chlorophyta,Pedinophyceae,0.0001274088230609,CN18FESPkoa_SC24,0.0
zr2760_52,Chlorophyta,Picocystophyceae,0.0004459308807134,CN18FESPkoa_SC24,0.0
zr2760_52,Chlorophyta,Pyramimonadophyceae,0.0009237139671922,CN18FESPkoa_SC24,0.0
zr2760_52,Chlorophyta,Trebouxiophyceae,0.0074534161490683,CN18FESPkoa_SC24,7.155635062611807e-05
zr2760_52,Chlorophyta,Ulvophyceae,0.0012422360248447,CN18FESPkoa_SC24,0.0
zr2760_52,Chlorophyta,unknown,0.0044274566013696,CN18FESPkoa_SC24,0.0
zr2760_52,Choanoflagellata,Choanoflagellata,0.0007963051441312,CN18FESPkoa_SC24,0.0
zr2760_52,Chordata,Actinopteri,0.0155757286192068,CN18FESPkoa_SC24,0.0
zr2760_52,Chordata,Amphibia,0.0008600095556617,CN18FESPkoa_SC24,0.0
zr2760_52,Chordata,Appendicularia,0.0015926102882624,CN18FESPkoa_SC24,0.0
zr2760_52,Chordata,Ascidiacea,0.0006688963210702,CN18FESPkoa_SC24,7.155635062611807e-05
zr2760_52,Chordata,Aves,0.006911928651059,CN18FESPkoa_SC24,0.0
zr2760_52,Chordata,Ceratodontiformes,3.1852205765249246e-05,CN18FESPkoa_SC24,0.0
zr2760_52,Chordata,Chondrichthyes,0.0024207676381589,CN18FESPkoa_SC24,0.0
zr2760_52,Chordata,Cladistia,0.0001911132345914,CN18FESPkoa_SC24,0.0
zr2760_52,Chordata,Coelacanthiformes,3.1852205765249246e-05,CN18FESPkoa_SC24,0.0
zr2760_52,Chordata,Crocodylia,0.0001274088230609,CN18FESPkoa_SC24,0.0
zr2760_52,Chordata,Hyperoartia,6.370441153049849e-05,CN18FESPkoa_SC24,0.0
zr2760_52,Chordata,Lepidosauria,0.0014970536709667,CN18FESPkoa_SC24,0.0
zr2760_52,Chordata,Leptocardii,0.0003503742634177,CN18FESPkoa_SC24,0.0
zr2760_52,Chordata,Mammalia,0.0083452779104953,CN18FESPkoa_SC24,0.0
zr2760_52,Chordata,Testudines,0.0004777830864787,CN18FESPkoa_SC24,0.0
zr2760_52,Chordata,unknown,3.1852205765249246e-05,CN18FESPkoa_SC24,0.0
zr2760_52,Chrysophyceae,Chrysophyceae,0.0028029941073419,CN18FESPkoa_SC24,0.0008586762075132
zr2760_52,Chytridiomycota,Chytridiomycetes,0.0008281573498964,CN18FESPkoa_SC24,0.0
zr2760_52,Chytridiomycota,Monoblepharidomycetes,6.370441153049849e-05,CN18FESPkoa_SC24,0.0
zr2760_52,Chytridiomycota,Neocallimastigomycetes,0.0003503742634177,CN18FESPkoa_SC24,0.0
zr2760_52,Ciliophora,Armophorea,3.1852205765249246e-05,CN18FESPkoa_SC24,0.0
zr2760_52,Ciliophora,Heterotrichea,0.0001592610288262,CN18FESPkoa_SC24,0.0
zr2760_52,Ciliophora,Litostomatea,3.1852205765249246e-05,CN18FESPkoa_SC24,0.0
zr2760_52,Ciliophora,Oligohymenophorea,0.0043637521898391,CN18FESPkoa_SC24,0.0
zr2760_52,Ciliophora,Spirotrichea,0.0129638477464564,CN18FESPkoa_SC24,0.0
zr2760_52,Ciliophora,unknown,3.1852205765249246e-05,CN18FESPkoa_SC24,0.0
zr2760_52,Cnidaria,Anthozoa,0.0026755852842809,CN18FESPkoa_SC24,7.155635062611807e-05
zr2760_52,Cnidaria,Hydrozoa,0.0005414874980092,CN18FESPkoa_SC24,0.0067262969588545996
zr2760_52,Cnidaria,Myxozoa,6.370441153049849e-05,CN18FESPkoa_SC24,0.0
zr2760_52,Cnidaria,Scyphozoa,0.0004777830864787,CN18FESPkoa_SC24,0.0
zr2760_52,Cryptomycota,unknown,0.0002866698518872,CN18FESPkoa_SC24,0.0
zr2760_52,Cryptophyceae,Cryptophyceae,0.0169135212613473,CN18FESPkoa_SC24,0.0
zr2760_52,Ctenophora,Tentaculata,3.1852205765249246e-05,CN18FESPkoa_SC24,0.0
zr2760_52,Dictyochophyceae,Dictyochophyceae,0.0098741837872272,CN18FESPkoa_SC24,7.155635062611807e-05
zr2760_52,Dinophyceae,Dinophyceae,0.0495620321707278,CN18FESPkoa_SC24,0.0012164579606439
zr2760_52,Discosea,Flabellinia,0.0005414874980092,CN18FESPkoa_SC24,0.001144901610017718
zr2760_52,Discosea,Longamoebia,0.0003822264691829,CN18FESPkoa_SC24,0.0
zr2760_52,Echinodermata,Asteroidea,0.0002866698518872,CN18FESPkoa_SC24,0.0
zr2760_52,Echinodermata,Crinoidea,0.0002229654403567,CN18FESPkoa_SC24,0.0
zr2760_52,Echinodermata,Echinoidea,0.0002548176461219,CN18FESPkoa_SC24,0.0
zr2760_52,Echinodermata,Holothuroidea,0.0002229654403567,CN18FESPkoa_SC24,0.0
zr2760_52,Endomyxa,Ascetosporea,0.0004140786749482,CN18FESPkoa_SC24,0.0
zr2760_52,Endomyxa,Phytomyxea,0.0027392896958114,CN18FESPkoa_SC24,0.0
zr2760_52,Euglenozoa,Euglenida,0.0016563146997929,CN18FESPkoa_SC24,0.0
zr2760_52,Euglenozoa,Kinetoplastea,0.0014652014652014,CN18FESPkoa_SC24,0.0
zr2760_52,Eustigmatophyceae,Eustigmatophyceae,0.0009555661729574,CN18FESPkoa_SC24,0.0
zr2760_52,Evosea,Eumycetozoa,0.0005733397037744,CN18FESPkoa_SC24,0.0
zr2760_52,Evosea,Mastigamoebida,0.0002229654403567,CN18FESPkoa_SC24,0.0
zr2760_52,Evosea,Variosea,0.0001592610288262,CN18FESPkoa_SC24,0.0
zr2760_52,Filasterea,Filasterea,0.0001911132345914,CN18FESPkoa_SC24,0.0
zr2760_52,Foraminifera,Rotaliida,6.370441153049849e-05,CN18FESPkoa_SC24,0.0
zr2760_52,Foraminifera,unknown,0.0003185220576524,CN18FESPkoa_SC24,0.0
zr2760_52,Fornicata,Diplomonadida,0.0008600095556617,CN18FESPkoa_SC24,0.0
zr2760_52,Fornicata,unknown,6.370441153049849e-05,CN18FESPkoa_SC24,0.0
zr2760_52,Glaucocystophyceae,Glaucocystophyceae,0.0001274088230609,CN18FESPkoa_SC24,0.0
zr2760_52,Haptophyta,Coccolithales,0.0069437808568243,CN18FESPkoa_SC24,0.0
zr2760_52,Haptophyta,Isochrysidales,0.0194616977225672,CN18FESPkoa_SC24,0.018747763864042602
zr2760_52,Haptophyta,Pavlovales,0.0006688963210702,CN18FESPkoa_SC24,0.0
zr2760_52,Haptophyta,Phaeocystales,0.0172320433189998,CN18FESPkoa_SC24,0.007084078711985336
zr2760_52,Haptophyta,Prymnesiales,0.0351966873706004,CN18FESPkoa_SC24,0.11291592128801273
zr2760_52,Haptophyta,unknown,0.0017200191113234,CN18FESPkoa_SC24,0.0
zr2760_52,Hemichordata,Enteropneusta,0.0001274088230609,CN18FESPkoa_SC24,0.0
zr2760_52,Heterolobosea,unknown,0.0005096352922439,CN18FESPkoa_SC24,0.0
zr2760_52,Ichthyosporea,Ichthyosporea,0.0003822264691829,CN18FESPkoa_SC24,0.0
zr2760_52,Jakobida,Jakobida,9.555661729574773e-05,CN18FESPkoa_SC24,0.0
zr2760_52,Microsporidia,unknown,0.0005414874980092,CN18FESPkoa_SC24,0.0
zr2760_52,Mollusca,Bivalvia,0.0033763338111164,CN18FESPkoa_SC24,0.0
zr2760_52,Mollusca,Cephalopoda,0.0007644529383659,CN18FESPkoa_SC24,0.0005008944543828
zr2760_52,Mollusca,Gastropoda,0.0013059404363752,CN18FESPkoa_SC24,0.01030411449016092
zr2760_52,Mucoromycota,Endogonomycetes,0.0027392896958114,CN18FESPkoa_SC24,0.0
zr2760_52,Mucoromycota,Glomeromycetes,0.0028029941073419,CN18FESPkoa_SC24,0.0
zr2760_52,Mucoromycota,Mortierellomycetes,0.0003503742634177,CN18FESPkoa_SC24,0.0
zr2760_52,Mucoromycota,Mucoromycetes,0.0225513616817964,CN18FESPkoa_SC24,0.0
zr2760_52,Mucoromycota,Umbelopsidomycetes,0.0002866698518872,CN18FESPkoa_SC24,0.0
zr2760_52,Nebulidia,Nebulidea,6.370441153049849e-05,CN18FESPkoa_SC24,0.0
zr2760_52,Nematoda,Chromadorea,0.0242076763815894,CN18FESPkoa_SC24,0.0
zr2760_52,Nematoda,Enoplea,0.0036630036630036,CN18FESPkoa_SC24,0.0
zr2760_52,Olisthodiscophyceae,Olisthodiscophyceae,3.1852205765249246e-05,CN18FESPkoa_SC24,0.0
zr2760_52,Olpidiomycota,Olpidiomycetes,0.0015289058767319,CN18FESPkoa_SC24,0.0
zr2760_52,Oomycota,Albuginales,0.0005096352922439,CN18FESPkoa_SC24,0.0
zr2760_52,Oomycota,Peronosporales,0.0056059882146838,CN18FESPkoa_SC24,0.0015742397137744999
zr2760_52,Oomycota,Pythiales,0.0015926102882624,CN18FESPkoa_SC24,0.3478354203935598
zr2760_52,Oomycota,Saprolegniales,0.0023252110208631,CN18FESPkoa_SC24,0.0022898032200356
zr2760_52,Oomycota,unknown,3.1852205765249246e-05,CN18FESPkoa_SC24,0.0163864042933809
zr2760_52,Parabasalia,Trichomonadida,0.0001592610288262,CN18FESPkoa_SC24,0.0
zr2760_52,Parabasalia,Tritrichomonadida,0.0003503742634177,CN18FESPkoa_SC24,0.0
zr2760_52,Pelagophyceae,Pelagophyceae,0.0191113234591495,CN18FESPkoa_SC24,0.0
zr2760_52,Perkinsozoa,Perkinsida,0.0008281573498964,CN18FESPkoa_SC24,0.0
zr2760_52,Phaeophyceae,Phaeophyceae,0.0007644529383659,CN18FESPkoa_SC24,0.019177101967799117
zr2760_52,Picozoa,unknown,3.1852205765249246e-05,CN18FESPkoa_SC24,0.0088729874776385
zr2760_52,Pinguiophyceae,Pinguiophyceae,0.0006051919095397,CN18FESPkoa_SC24,0.0
zr2760_52,Placozoa,Uniplacotomia,0.0002866698518872,CN18FESPkoa_SC24,0.0
zr2760_52,Platyhelminthes,Cestoda,0.0006051919095397,CN18FESPkoa_SC24,0.0
zr2760_52,Platyhelminthes,Monogenea,0.0001592610288262,CN18FESPkoa_SC24,0.0
zr2760_52,Platyhelminthes,Rhabditophora,0.0002866698518872,CN18FESPkoa_SC24,0.0
zr2760_52,Platyhelminthes,Trematoda,0.0010192705844879,CN18FESPkoa_SC24,0.0
zr2760_52,Porifera,Demospongiae,0.0031215161649944,CN18FESPkoa_SC24,0.017316636851520302
zr2760_52,Prasinodermophyta,Prasinodermophyceae,0.0029304029304029,CN18FESPkoa_SC24,0.0
zr2760_52,Preaxostyla,Oxymonadida,0.0001911132345914,CN18FESPkoa_SC24,0.0
zr2760_52,Priapulida,Priapulimorpha,3.1852205765249246e-05,CN18FESPkoa_SC24,0.0
zr2760_52,Raphidophyceae,Raphidophyceae,0.0052556139512661,CN18FESPkoa_SC24,0.000500894454382818
zr2760_52,Rhodophyta,Bangiophyceae,0.0009237139671922,CN18FESPkoa_SC24,0.0005724508050088
zr2760_52,Rhodophyta,Compsopogonophyceae,0.0001592610288262,CN18FESPkoa_SC24,0.0
zr2760_52,Rhodophyta,Florideophyceae,0.0017200191113234,CN18FESPkoa_SC24,0.0009302325581394
zr2760_52,Rhodophyta,Rhodellophyceae,0.0003185220576524,CN18FESPkoa_SC24,0.0
zr2760_52,Rhodophyta,Stylonematophyceae,0.0002548176461219,CN18FESPkoa_SC24,0.0
zr2760_52,Rotifera,Eurotatoria,0.010224558050645,CN18FESPkoa_SC24,0.0011449016100178
zr2760_52,Rotosphaerida,Rotosphaerida,0.0001274088230609,CN18FESPkoa_SC24,0.0
zr2760_52,Streptophyta,Bryopsida,0.0011148272017837,CN18FESPkoa_SC24,0.0
zr2760_52,Streptophyta,Charophyceae,0.0004459308807134,CN18FESPkoa_SC24,0.0
zr2760_52,Streptophyta,Chlorokybophyceae,6.370441153049849e-05,CN18FESPkoa_SC24,0.0
zr2760_52,Streptophyta,Jungermanniopsida,9.555661729574773e-05,CN18FESPkoa_SC24,0.0
zr2760_52,Streptophyta,Klebsormidiophyceae,0.0003503742634177,CN18FESPkoa_SC24,0.0
zr2760_52,Streptophyta,Lycopodiopsida,0.0002548176461219,CN18FESPkoa_SC24,0.0
zr2760_52,Streptophyta,Magnoliopsida,0.1296703296703296,CN18FESPkoa_SC24,0.0
zr2760_52,Streptophyta,Marchantiopsida,0.0004777830864787,CN18FESPkoa_SC24,0.0
zr2760_52,Streptophyta,Mesostigmatophyceae,3.1852205765249246e-05,CN18FESPkoa_SC24,0.0
zr2760_52,Streptophyta,Pinopsida,0.0017200191113234,CN18FESPkoa_SC24,0.0
zr2760_52,Streptophyta,Polypodiopsida,0.0006051919095397,CN18FESPkoa_SC24,0.0
zr2760_52,Streptophyta,Zygnemophyceae,0.0008281573498964,CN18FESPkoa_SC24,0.0
zr2760_52,Streptophyta,unknown,3.1852205765249246e-05,CN18FESPkoa_SC24,0.0
zr2760_52,Synurophyceae,Synurophyceae,0.0004140786749482,CN18FESPkoa_SC24,0.0
zr2760_52,Tardigrada,Eutardigrada,0.0002229654403567,CN18FESPkoa_SC24,0.0
zr2760_52,Telonemida,Telonemida,0.0001592610288262,CN18FESPkoa_SC24,0.0
zr2760_52,Tubulinea,Elardia,0.0004459308807134,CN18FESPkoa_SC24,0.0
zr2760_52,Xanthophyceae,Xanthophyceae,0.0009237139671922,CN18FESPkoa_SC24,0.0
zr2760_52,Zoopagomycota,Basidiobolomycetes,0.0002229654403567,CN18FESPkoa_SC24,0.0
zr2760_52,Zoopagomycota,Dimargaritomycetes,0.0001274088230609,CN18FESPkoa_SC24,0.0
zr2760_52,Zoopagomycota,Entomophthoromycetes,3.1852205765249246e-05,CN18FESPkoa_SC24,0.0
zr2760_52,Zoopagomycota,Harpellomycetes,0.0017518713170887,CN18FESPkoa_SC24,0.0
zr2760_52,Zoopagomycota,Kickxellomycetes,0.0004140786749482,CN18FESPkoa_SC24,0.0
zr2760_52,Zoopagomycota,Zoopagomycetes,0.0001274088230609,CN18FESPkoa_SC24,0.0
zr2760_52,unknown,unknown,0.0024844720496894,CN18FESPkoa_SC24,0.013810375670840699
1903c126_45m-2,Acantharea,Acantharea,9.709303454570169e-06,CN19_Nisk_PB_Dawn_45m_2,0.0
1903c126_45m-2,Annelida,Clitellata,7.767442763656135e-05,CN19_Nisk_PB_Dawn_45m_2,0.0
1903c126_45m-2,Annelida,Polychaeta,0.0002718604967279,CN19_Nisk_PB_Dawn_45m_2,1.1045452035124535e-05
1903c126_45m-2,Apicomplexa,Aconoidasida,0.0001553488552731,CN19_Nisk_PB_Dawn_45m_2,0.0
1903c126_45m-2,Apicomplexa,Conoidasida,0.0001941860690914,CN19_Nisk_PB_Dawn_45m_2,0.0
1903c126_45m-2,Apusomonadida,Apusomonadida,7.767442763656135e-05,CN19_Nisk_PB_Dawn_45m_2,0.0
1903c126_45m-2,Arthropoda,Arachnida,0.0042526749131017,CN19_Nisk_PB_Dawn_45m_2,0.0
1903c126_45m-2,Arthropoda,Branchiopoda,0.0003689535312736,CN19_Nisk_PB_Dawn_45m_2,0.0
1903c126_45m-2,Arthropoda,Chilopoda,9.709303454570169e-06,CN19_Nisk_PB_Dawn_45m_2,0.0
1903c126_45m-2,Arthropoda,Collembola,0.0002330232829096,CN19_Nisk_PB_Dawn_45m_2,0.0
1903c126_45m-2,Arthropoda,Hexanauplia,0.0036312794920092,CN19_Nisk_PB_Dawn_45m_2,0.10066824984812411
1903c126_45m-2,Arthropoda,Ichthyostraca,0.0002233139794551,CN19_Nisk_PB_Dawn_45m_2,0.0
1903c126_45m-2,Arthropoda,Insecta,0.0095636639027516,CN19_Nisk_PB_Dawn_45m_2,0.0004197271773346227
1903c126_45m-2,Arthropoda,Malacostraca,0.0010000582558207,CN19_Nisk_PB_Dawn_45m_2,0.00015463632849172453
1903c126_45m-2,Arthropoda,Merostomata,4.854651727285085e-05,CN19_Nisk_PB_Dawn_45m_2,0.0
1903c126_45m-2,Arthropoda,Ostracoda,0.0001068023380002,CN19_Nisk_PB_Dawn_45m_2,0.0
1903c126_45m-2,Arthropoda,Thecostraca,0.0002427325863642,CN19_Nisk_PB_Dawn_45m_2,0.0
1903c126_45m-2,Ascomycota,Dothideomycetes,0.0011068605938209,CN19_Nisk_PB_Dawn_45m_2,0.0003092726569834736
1903c126_45m-2,Ascomycota,Eurotiomycetes,0.0009126745247295,CN19_Nisk_PB_Dawn_45m_2,0.0
1903c126_45m-2,Ascomycota,Lecanoromycetes,8.738373109113152e-05,CN19_Nisk_PB_Dawn_45m_2,0.0
1903c126_45m-2,Ascomycota,Leotiomycetes,0.0002912791036371,CN19_Nisk_PB_Dawn_45m_2,0.0
1903c126_45m-2,Ascomycota,Pezizomycetes,0.0001650581587276,CN19_Nisk_PB_Dawn_45m_2,0.0
1903c126_45m-2,Ascomycota,Pneumocystomycetes,5.825582072742101e-05,CN19_Nisk_PB_Dawn_45m_2,0.0
1903c126_45m-2,Ascomycota,Saccharomycetes,0.0030293026778258,CN19_Nisk_PB_Dawn_45m_2,0.0
1903c126_45m-2,Ascomycota,Sordariomycetes,0.0017670932287317,CN19_Nisk_PB_Dawn_45m_2,0.0
1903c126_45m-2,Ascomycota,Taphrinomycetes,1.9418606909140338e-05,CN19_Nisk_PB_Dawn_45m_2,0.0
1903c126_45m-2,Ascomycota,Xylonomycetes,9.709303454570169e-06,CN19_Nisk_PB_Dawn_45m_2,0.0
1903c126_45m-2,Ascomycota,unknown,6.796512418199118e-05,CN19_Nisk_PB_Dawn_45m_2,0.0
