Metagenome sample,Class,count,ASV sample,18S reads
D0276A_S59,Eurotatoria,0.009799017357280396,Lasker18Sc158_19_D0276,0.0009736599364558778
D0276A_S59,Eurotiomycetes,0.0036180987165343,Lasker18Sc158_19_D0276,0.0
D0276A_S59,Exobasidiomycetes,0.0008203373172228742,Lasker18Sc158_19_D0276,6.14943117761607e-05
D0276A_S59,Flabellinia,1.0768150942066369e-05,Lasker18Sc158_19_D0276,2.04981039253869e-05
D0276A_S59,Florideophyceae,0.004251461776490386,Lasker18Sc158_19_D0276,8.19924157015476e-05
D0276A_S59,Fragilariophyceae,0.005819696122780415,Lasker18Sc158_19_D0276,0.01042328584605924
D0276A_S59,Gastropoda,0.0066674432787649125,Lasker18Sc158_19_D0276,0.000317720610843497
D0276A_S59,Gymnolaemata,0.000220257632905903,Lasker18Sc158_19_D0276,0.0
D0276A_S59,Hexanauplia,0.012254155772071527,Lasker18Sc158_19_D0276,0.12840012298862355
D0276A_S59,Holothuroidea,0.0019226044045653045,Lasker18Sc158_19_D0276,0.0
D0276A_S59,Hydrozoa,0.0008193583944099592,Lasker18Sc158_19_D0276,0.0001947319872911756
D0276A_S59,Ichthyosporea,0.0004679251045734295,Lasker18Sc158_19_D0276,3.074715588808035e-05
D0276A_S59,Kinetoplastea,0.0023719299756933465,Lasker18Sc158_19_D0276,0.0
D0276A_S59,Leotiomycetes,0.0015907495709870773,Lasker18Sc158_19_D0276,0.0
D0276A_S59,Leptocardii,0.0014537003771789598,Lasker18Sc158_19_D0276,0.0
D0276A_S59,Litostomatea,1.3704919380811742e-05,Lasker18Sc158_19_D0276,1.024905196269345e-05
D0276A_S59,Magnoliopsida,0.04466139549362672,Lasker18Sc158_19_D0276,1.024905196269345e-05
D0276A_S59,Malacostraca,0.018140418646130172,Lasker18Sc158_19_D0276,0.2170954186737727
D0276A_S59,Mamiellophyceae,0.005765855368070083,Lasker18Sc158_19_D0276,0.0001434867274777083
D0276A_S59,Mammalia,0.00688280629760624,Lasker18Sc158_19_D0276,0.0
D0276A_S59,Mediophyceae,0.02550583389050357,Lasker18Sc158_19_D0276,0.00959311263708107
D0276A_S59,Microbotryomycetes,0.0008154427031582987,Lasker18Sc158_19_D0276,0.0
D0276A_S59,Mortierellomycetes,0.004352290826220643,Lasker18Sc158_19_D0276,0.0
D0276A_S59,Mucoromycetes,0.005630764019887796,Lasker18Sc158_19_D0276,0.0
D0276A_S59,Myxozoa,0.00018501641164095852,Lasker18Sc158_19_D0276,0.0
D0276A_S59,Nephroselmidophyceae,7.929274784612509e-05,Lasker18Sc158_19_D0276,0.0
D0276A_S59,Oligohymenophorea,0.0035339113546235994,Lasker18Sc158_19_D0276,0.0003382187147688839
D0276A_S59,Ophiuroidea,2.9367684387453734e-06,Lasker18Sc158_19_D0276,0.0
D0276A_S59,Ostracoda,0.0011835176808143854,Lasker18Sc158_19_D0276,0.0
D0276A_S59,Palaeonemertea,9.789228129151245e-07,Lasker18Sc158_19_D0276,0.0
D0276A_S59,Pedinophyceae,2.1536301884132738e-05,Lasker18Sc158_19_D0276,0.00013323767551501485
D0276A_S59,Pelagophyceae,0.00385304019163393,Lasker18Sc158_19_D0276,7.174336373885415e-05
D0276A_S59,Pezizomycetes,0.0006705621268468603,Lasker18Sc158_19_D0276,0.0
D0276A_S59,Phaeophyceae,0.01025813215653759,Lasker18Sc158_19_D0276,0.00017423388336578868
D0276A_S59,Phaeosacciophyceae,1.6641687819557114e-05,Lasker18Sc158_19_D0276,0.0
D0276A_S59,Phyllopharyngea,3.915691251660498e-06,Lasker18Sc158_19_D0276,0.0
D0276A_S59,Phytomyxea,0.0004679251045734295,Lasker18Sc158_19_D0276,0.0
D0276A_S59,Picomonadea,9.789228129151245e-07,Lasker18Sc158_19_D0276,0.0
D0276A_S59,Pinopsida,0.00026137239104833825,Lasker18Sc158_19_D0276,0.0
D0276A_S59,Polychaeta,0.0010582155607612494,Lasker18Sc158_19_D0276,0.00028697345495541665
D0276A_S59,Polycystinea,1.3704919380811742e-05,Lasker18Sc158_19_D0276,0.0006969355334631547
D0276A_S59,Prasinodermophyceae,7.831382503320996e-06,Lasker18Sc158_19_D0276,0.0
D0276A_S59,Prostomatea,1.0768150942066369e-05,Lasker18Sc158_19_D0276,0.001434867274777083
D0276A_S59,Pycnogonida,0.005030684335570824,Lasker18Sc158_19_D0276,0.0
D0276A_S59,Pyramimonadophyceae,0.00010963935504649394,Lasker18Sc158_19_D0276,0.00020498103925386903
D0276A_S59,Raphidophyceae,0.0007263607271830224,Lasker18Sc158_19_D0276,0.00013323767551501485
D0276A_S59,Rhabditophora,0.0005863747649361595,Lasker18Sc158_19_D0276,0.0
D0276A_S59,Saccharomycetes,0.00503362110400957,Lasker18Sc158_19_D0276,0.0
D0276A_S59,Sagittoidea,1.957845625830249e-06,Lasker18Sc158_19_D0276,0.0
D0276A_S59,Scyphozoa,2.643091594870836e-05,Lasker18Sc158_19_D0276,0.0007071845854258481
D0276A_S59,Sordariomycetes,0.005053199560267872,Lasker18Sc158_19_D0276,0.0
D0276A_S59,Spirotrichea,0.0016387167888199184,Lasker18Sc158_19_D0276,0.006374910320795327
D0276A_S59,Synurophyceae,0.00023494147509962987,Lasker18Sc158_19_D0276,0.0
D0276A_S59,Tentaculata,8.222951628487045e-05,Lasker18Sc158_19_D0276,5.124525981346726e-05
D0276A_S59,Thaliacea,9.789228129151245e-07,Lasker18Sc158_19_D0276,0.0
D0276A_S59,Thecofilosea,2.9367684387453734e-06,Lasker18Sc158_19_D0276,0.01772061084349698
D0276A_S59,Thecostraca,0.0033616209395505373,Lasker18Sc158_19_D0276,0.0
D0276A_S59,Trebouxiophyceae,0.004291597611819906,Lasker18Sc158_19_D0276,0.0
D0276A_S59,Ulvophyceae,0.0007899907100225055,Lasker18Sc158_19_D0276,0.0
D0276A_S59,Variosea,0.0002897611526228768,Lasker18Sc158_19_D0276,0.0
D0276A_S59,Xanthophyceae,0.004597021529449424,Lasker18Sc158_19_D0276,0.0
D0276A_S59,unknown,0.09709837489023827,Lasker18Sc158_19_D0276,0.05618530285948549
zr2760_62,Acantharea,1.0251626164200296e-05,CN18FESPkoa_SC35,0.0058093018401920195
zr2760_62,Actinopteri,0.029288895951120247,CN18FESPkoa_SC35,3.4786238564024074e-05
zr2760_62,Agaricomycetes,0.025834097933784748,CN18FESPkoa_SC35,0.0
zr2760_62,Anthozoa,0.015731120348965354,CN18FESPkoa_SC35,0.000487007339896337
zr2760_62,Appendicularia,0.0009790302986811283,CN18FESPkoa_SC35,0.0015305944968170592
zr2760_62,Ascidiacea,0.0015992536816152461,CN18FESPkoa_SC35,0.00205238807527742
zr2760_62,Bacillariophyceae,0.0449585065431004,CN18FESPkoa_SC35,0.047900650502661166
zr2760_62,Bangiophyceae,0.0037213402976047074,CN18FESPkoa_SC35,0.0
zr2760_62,Bigyra,0.004936157998062443,CN18FESPkoa_SC35,0.011757748634640134
zr2760_62,Bivalvia,0.010241374538036096,CN18FESPkoa_SC35,0.0003478623856402407
zr2760_62,Blastocladiomycetes,0.0009175205416959265,CN18FESPkoa_SC35,0.0
zr2760_62,Bolidophyceae,0.00028191971951550815,CN18FESPkoa_SC35,0.0008348697255365779
zr2760_62,Branchiopoda,0.0014147244106596409,CN18FESPkoa_SC35,0.0
zr2760_62,Centroplasthelida,2.562906541050074e-05,CN18FESPkoa_SC35,0.000452221101332313
zr2760_62,Chlorarachniophyceae,0.00017427764479140503,CN18FESPkoa_SC35,6.957247712804815e-05
zr2760_62,Chlorodendrophyceae,0.00019990671020190577,CN18FESPkoa_SC35,0.0
zr2760_62,Chlorophyceae,0.029135121558657242,CN18FESPkoa_SC35,0.0
zr2760_62,Chloropicophyceae,0.0021579673075641623,CN18FESPkoa_SC35,0.0
zr2760_62,Choanoflagellata,0.0018606701488023537,CN18FESPkoa_SC35,0.040560754165652066
zr2760_62,Chrysophyceae,0.00011276788780620325,CN18FESPkoa_SC35,0.004000417434862768
zr2760_62,Chytridiomycetes,0.004444079942180828,CN18FESPkoa_SC35,0.0
zr2760_62,Conoidasida,0.0069711057916562015,CN18FESPkoa_SC35,0.000974014679792674
zr2760_62,Coscinodiscophyceae,0.04391284067435197,CN18FESPkoa_SC35,0.026054892684454045
zr2760_62,Cryptophyceae,0.005300090726891553,CN18FESPkoa_SC35,0.011340313771871847
zr2760_62,Demospongiae,0.0012353209527861356,CN18FESPkoa_SC35,3.4786238564024074e-05
zr2760_62,Dictyochophyceae,0.0009585270463527277,CN18FESPkoa_SC35,0.0014262357811249866
zr2760_62,Dinophyceae,0.07317610756006171,CN18FESPkoa_SC35,0.3447316241694755
zr2760_62,Dothideomycetes,0.014752090050284227,CN18FESPkoa_SC35,3.4786238564024074e-05
zr2760_62,Echinoidea,0.0017479022609961504,CN18FESPkoa_SC35,0.0
zr2760_62,Euglenida,0.0003741843549933108,CN18FESPkoa_SC35,0.0
zr2760_62,Eurotatoria,0.030283303689047674,CN18FESPkoa_SC35,0.0
zr2760_62,Eurotiomycetes,0.014280515246731013,CN18FESPkoa_SC35,0.0003130761470762166
zr2760_62,Exobasidiomycetes,0.0013685920929207395,CN18FESPkoa_SC35,0.0
zr2760_62,Flabellinia,3.0754878492600886e-05,CN18FESPkoa_SC35,0.00041743486276828883
zr2760_62,Florideophyceae,0.007734851940889124,CN18FESPkoa_SC35,0.0
zr2760_62,Fragilariophyceae,0.001865795961884454,CN18FESPkoa_SC35,0.0004522211013323129
zr2760_62,Gastropoda,0.006766073268372195,CN18FESPkoa_SC35,0.00017393119282012036
zr2760_62,Gymnolaemata,0.0004254424858143123,CN18FESPkoa_SC35,0.0
zr2760_62,Hexanauplia,0.0026090388587889754,CN18FESPkoa_SC35,0.046091766097331906
zr2760_62,Hydrozoa,0.0010200368033379294,CN18FESPkoa_SC35,0.0022958917452255883
zr2760_62,Ichthyosporea,0.0008406333454644243,CN18FESPkoa_SC35,0.00010435871569207222
zr2760_62,Litostomatea,4.1006504656801184e-05,CN18FESPkoa_SC35,6.957247712804815e-05
zr2760_62,Magnoliopsida,0.09985596465239299,CN18FESPkoa_SC35,0.0007305110098445055
zr2760_62,Malacostraca,0.0066379279413196915,CN18FESPkoa_SC35,0.0007652972484085296
zr2760_62,Malasseziomycetes,0.000656104074508819,CN18FESPkoa_SC35,0.0003478623856402407
zr2760_62,Mamiellophyceae,0.010056845267080491,CN18FESPkoa_SC35,0.00093922844122865
zr2760_62,Mammalia,0.015136526031441737,CN18FESPkoa_SC35,0.0016001669739451074
zr2760_62,Mediophyceae,0.007232522258843309,CN18FESPkoa_SC35,0.003478623856402407
zr2760_62,Nephroselmidophyceae,0.0001281453270525037,CN18FESPkoa_SC35,0.0006261522941524334
zr2760_62,Nuda,5.125813082100148e-06,CN18FESPkoa_SC35,0.0
zr2760_62,Oligohymenophorea,0.009810806239139684,CN18FESPkoa_SC35,0.0013218770654329145
zr2760_62,Orbiliomycetes,0.002347622391601868,CN18FESPkoa_SC35,0.0001391449542560963
zr2760_62,Ostracoda,0.004315934615128325,CN18FESPkoa_SC35,0.0006957247712804814
zr2760_62,Pedinophyceae,0.00011276788780620325,CN18FESPkoa_SC35,0.0
zr2760_62,Pelagophyceae,0.005582010446407062,CN18FESPkoa_SC35,0.00045222110133231303
zr2760_62,Phaeophyceae,0.0068275830253573975,CN18FESPkoa_SC35,0.0
zr2760_62,Phaeosacciophyceae,6.150975698520177e-05,CN18FESPkoa_SC35,0.0
zr2760_62,Polychaeta,0.0018452927095560533,CN18FESPkoa_SC35,0.0016001669739451074
zr2760_62,Polycystinea,5.125813082100148e-05,CN18FESPkoa_SC35,0.09816676522767594
zr2760_62,Prasinodermophyceae,2.562906541050074e-05,CN18FESPkoa_SC35,0.0002435036699481685
zr2760_62,Pyramimonadophyceae,0.0002562906541050074,CN18FESPkoa_SC35,0.0008696559641006018
zr2760_62,Raphidophyceae,0.0009072689155317262,CN18FESPkoa_SC35,0.0005565798170243852
zr2760_62,Rhabditophora,0.0008252559062181239,CN18FESPkoa_SC35,0.0
zr2760_62,Scyphozoa,4.6132317738901336e-05,CN18FESPkoa_SC35,0.0
zr2760_62,Spirotrichea,0.0027525616250877794,CN18FESPkoa_SC35,0.021254391762618716
zr2760_62,Synurophyceae,0.00037931016807541096,CN18FESPkoa_SC35,0.0017393119282012035
zr2760_62,Tentaculata,6.663557006730193e-05,CN18FESPkoa_SC35,0.004765714683271298
zr2760_62,Thecofilosea,5.125813082100148e-06,CN18FESPkoa_SC35,0.0026437541308658302
zr2760_62,Thecostraca,0.0015531213638763448,CN18FESPkoa_SC35,0.0
zr2760_62,Trebouxiophyceae,0.007919381211844729,CN18FESPkoa_SC35,0.0
zr2760_62,Tremellomycetes,0.01904752141308415,CN18FESPkoa_SC35,0.00010435871569207222
zr2760_62,Ulvophyceae,0.0018247894572276527,CN18FESPkoa_SC35,0.00017393119282012038
zr2760_62,Wallemiomycetes,0.0009841561117632284,CN18FESPkoa_SC35,0.0
zr2760_62,unknown,0.09432008652372482,CN18FESPkoa_SC35,0.1675653111629025
D0148A_S38,Acantharea,3.167283231135661e-06,Lasker18Sc133_5_D0148,0.0010417521122139282
D0148A_S38,Aconoidasida,0.005625095018496934,Lasker18Sc133_5_D0148,0.0
D0148A_S38,Actinopteri,0.037164901434145844,Lasker18Sc133_5_D0148,8.202772537117546e-06
D0148A_S38,Agaricomycetes,0.02065702123346678,Lasker18Sc133_5_D0148,8.202772537117546e-06
D0148A_S38,Anthozoa,0.021531191405260223,Lasker18Sc133_5_D0148,0.000524977442375523
D0148A_S38,Aphelidea,1.2669132924542645e-05,Lasker18Sc133_5_D0148,0.0
D0148A_S38,Appendicularia,0.0012099021942938225,Lasker18Sc133_5_D0148,0.012328767123287673
D0148A_S38,Ascetosporea,1.5836416155678306e-05,Lasker18Sc133_5_D0148,9.843327044541054e-05
D0148A_S38,Ascidiacea,0.0023532914407337962,Lasker18Sc133_5_D0148,7.382495283405791e-05
D0148A_S38,Bacillariophyceae,0.05169322961536513,Lasker18Sc133_5_D0148,0.0067590845705848565
D0148A_S38,Bangiophyceae,0.003411164039933107,Lasker18Sc133_5_D0148,0.0
D0148A_S38,Bigyra,0.005507905538944914,Lasker18Sc133_5_D0148,0.0036010171437946027
D0148A_S38,Bivalvia,0.021233466781533473,Lasker18Sc133_5_D0148,0.0
D0148A_S38,Bolidophyceae,0.0002755536411088025,Lasker18Sc133_5_D0148,0.0054466409646460505
D0148A_S38,Branchiopoda,0.0023627932904272033,Lasker18Sc133_5_D0148,0.0
D0148A_S38,Centroplasthelida,6.334566462271322e-06,Lasker18Sc133_5_D0148,0.00023788040357640883
D0148A_S38,Cephalopoda,0.00196371560330411,Lasker18Sc133_5_D0148,0.0
D0148A_S38,Chlorarachniophyceae,3.800739877362793e-05,Lasker18Sc133_5_D0148,8.202772537117546e-05
D0148A_S38,Chlorodendrophyceae,0.00014886231186337606,Lasker18Sc133_5_D0148,8.202772537117546e-06
D0148A_S38,Chlorophyceae,0.016279835808037296,Lasker18Sc133_5_D0148,8.202772537117546e-06
D0148A_S38,Chloropicophyceae,0.0009406831196472913,Lasker18Sc133_5_D0148,0.0
D0148A_S38,Choanoflagellata,0.0021949272791770133,Lasker18Sc133_5_D0148,0.007850053318021492
D0148A_S38,Chrysophyceae,0.00021854254294836062,Lasker18Sc133_5_D0148,0.0005741940775982282
D0148A_S38,Chytridiomycetes,0.003936933056301627,Lasker18Sc133_5_D0148,0.0
D0148A_S38,Colpodea,3.167283231135661e-06,Lasker18Sc133_5_D0148,0.0005741940775982283
D0148A_S38,Conoidasida,0.00536537779354381,Lasker18Sc133_5_D0148,0.0019030432286112706
D0148A_S38,Coscinodiscophyceae,0.040728095069173464,Lasker18Sc133_5_D0148,0.011352637191370684
D0148A_S38,Crinoidea,0.0011813966452136017,Lasker18Sc133_5_D0148,2.4608317611352636e-05
D0148A_S38,Cryptophyceae,0.007221405766989307,Lasker18Sc133_5_D0148,0.0017225822327946849
D0148A_S38,Demospongiae,0.0010768762985861248,Lasker18Sc133_5_D0148,2.4608317611352636e-05
D0148A_S38,Dictyochophyceae,0.0004972634672882988,Lasker18Sc133_5_D0148,0.00018866376835370354
D0148A_S38,Dinophyceae,0.08341990574165103,Lasker18Sc133_5_D0148,0.221565089000082
D0148A_S38,Dothideomycetes,0.011205848071757969,Lasker18Sc133_5_D0148,0.00012304158805676317
D0148A_S38,Echinoidea,0.0033224801094613086,Lasker18Sc133_5_D0148,0.00016405545074235091
D0148A_S38,Elardia,2.2170982617949626e-05,Lasker18Sc133_5_D0148,0.0
D0148A_S38,Enteropneusta,0.0011560583793645163,Lasker18Sc133_5_D0148,1.6405545074235093e-05
D0148A_S38,Euglenida,0.0003420665889626514,Lasker18Sc133_5_D0148,1.6405545074235093e-05
D0148A_S38,Eurotatoria,0.024793493133329954,Lasker18Sc133_5_D0148,0.0
D0148A_S38,Eurotiomycetes,0.010946130846804845,Lasker18Sc133_5_D0148,3.2811090148470186e-05
D0148A_S38,Exobasidiomycetes,0.00143794658693559,Lasker18Sc133_5_D0148,3.2811090148470186e-05
D0148A_S38,Flabellinia,2.850554908022095e-05,Lasker18Sc133_5_D0148,0.0006562218029694037
D0148A_S38,Florideophyceae,0.005948157908072771,Lasker18Sc133_5_D0148,8.202772537117546e-05
D0148A_S38,Fragilariophyceae,0.002198094562408149,Lasker18Sc133_5_D0148,0.00027889426626199657
D0148A_S38,Gastropoda,0.011525743678102671,Lasker18Sc133_5_D0148,0.0
D0148A_S38,Gymnolaemata,0.00040224497035422894,Lasker18Sc133_5_D0148,1.6405545074235093e-05
D0148A_S38,Hexanauplia,0.016333679622966606,Lasker18Sc133_5_D0148,0.46642605200557796
D0148A_S38,Holothuroidea,0.0031356103988243044,Lasker18Sc133_5_D0148,7.382495283405791e-05
D0148A_S38,Hydrozoa,0.001466452136015811,Lasker18Sc133_5_D0148,0.0030924452464933146
D0148A_S38,Ichthyosporea,0.0007253078599300664,Lasker18Sc133_5_D0148,9.0230497908293e-05
D0148A_S38,Kinetoplastea,0.005951325191303907,Lasker18Sc133_5_D0148,3.2811090148470186e-05
D0148A_S38,Leotiomycetes,0.007509628541022652,Lasker18Sc133_5_D0148,0.0
D0148A_S38,Leptocardii,0.00330664369330563,Lasker18Sc133_5_D0148,0.0
D0148A_S38,Litostomatea,4.117468200476359e-05,Lasker18Sc133_5_D0148,8.202772537117546e-05
D0148A_S38,Magnoliopsida,0.0834705822733492,Lasker18Sc133_5_D0148,1.6405545074235093e-05
D0148A_S38,Malacostraca,0.012561445294684032,Lasker18Sc133_5_D0148,0.0001066360429825281
D0148A_S38,Mamiellophyceae,0.008624512238382405,Lasker18Sc133_5_D0148,0.0003691247641702895
D0148A_S38,Mammalia,0.01792048852176557,Lasker18Sc133_5_D0148,8.202772537117546e-06
D0148A_S38,Mediophyceae,0.006755815132012365,Lasker18Sc133_5_D0148,0.0011976047904191617
D0148A_S38,Microbotryomycetes,0.0014601175695535397,Lasker18Sc133_5_D0148,0.0
D0148A_S38,Mortierellomycetes,0.009109106572746162,Lasker18Sc133_5_D0148,8.202772537117546e-06
D0148A_S38,Mucoromycetes,0.013568641362185172,Lasker18Sc133_5_D0148,0.0
D0148A_S38,Myxozoa,0.00034840115542492274,Lasker18Sc133_5_D0148,0.0
D0148A_S38,Nephroselmidophyceae,0.00011085491308974813,Lasker18Sc133_5_D0148,1.6405545074235093e-05
D0148A_S38,Oligohymenophorea,0.010984138245578473,Lasker18Sc133_5_D0148,0.0030924452464933146
D0148A_S38,Ophiuroidea,6.334566462271322e-06,Lasker18Sc133_5_D0148,0.00014764990566811583
D0148A_S38,Ostracoda,0.0033889930573151573,Lasker18Sc133_5_D0148,0.0
D0148A_S38,Palaeonemertea,3.167283231135661e-06,Lasker18Sc133_5_D0148,1.6405545074235093e-05
D0148A_S38,Pedinophyceae,2.850554908022095e-05,Lasker18Sc133_5_D0148,0.0
D0148A_S38,Pelagophyceae,0.003113439416206355,Lasker18Sc133_5_D0148,0.00014764990566811583
D0148A_S38,Pezizomycetes,0.0014157756043176404,Lasker18Sc133_5_D0148,0.0
D0148A_S38,Phaeophyceae,0.006413748543049714,Lasker18Sc133_5_D0148,2.460831761135264e-05
D0148A_S38,Phaeosacciophyceae,2.533826584908529e-05,Lasker18Sc133_5_D0148,1.6405545074235093e-05
D0148A_S38,Phytomyxea,0.0008076572239395936,Lasker18Sc133_5_D0148,0.0
D0148A_S38,Pilidiophora,3.167283231135661e-06,Lasker18Sc133_5_D0148,0.0
D0148A_S38,Pinopsida,0.0007506461257791516,Lasker18Sc133_5_D0148,0.0
D0148A_S38,Polychaeta,0.002065068666700451,Lasker18Sc133_5_D0148,0.0023623984906898533
D0148A_S38,Polycystinea,7.28475143161202e-05,Lasker18Sc133_5_D0148,0.009720285456484293
D0148A_S38,Prasinodermophyceae,1.2669132924542645e-05,Lasker18Sc133_5_D0148,1.6405545074235093e-05
D0148A_S38,Prostomatea,3.167283231135661e-06,Lasker18Sc133_5_D0148,0.00013944713313099829
D0148A_S38,Pycnogonida,0.006150864034865454,Lasker18Sc133_5_D0148,2.4608317611352636e-05
D0148A_S38,Pyramimonadophyceae,0.0002280443926417676,Lasker18Sc133_5_D0148,0.00010663604298252809
D0148A_S38,Raphidophyceae,0.0006176202300714539,Lasker18Sc133_5_D0148,0.00011483881551964564
D0148A_S38,Rhabditophora,0.000943850402878427,Lasker18Sc133_5_D0148,0.0
D0148A_S38,Rhynchonellata,9.501849693406983e-06,Lasker18Sc133_5_D0148,1.6405545074235093e-05
D0148A_S38,Saccharomycetes,0.01357814321187858,Lasker18Sc133_5_D0148,1.6405545074235093e-05
D0148A_S38,Sagittoidea,6.334566462271322e-06,Lasker18Sc133_5_D0148,0.0
D0148A_S38,Scyphozoa,6.334566462271322e-06,Lasker18Sc133_5_D0148,0.00011483881551964564
D0148A_S38,Sordariomycetes,0.013435615466477474,Lasker18Sc133_5_D0148,0.0
D0148A_S38,Spirotrichea,0.00316094866467339,Lasker18Sc133_5_D0148,0.0028053482076942013
D0148A_S38,Synurophyceae,0.00044341965235899253,Lasker18Sc133_5_D0148,3.2811090148470186e-05
D0148A_S38,Tentaculata,0.00023437895910403893,Lasker18Sc133_5_D0148,0.012328767123287671
D0148A_S38,Thaliacea,3.167283231135661e-06,Lasker18Sc133_5_D0148,6.562218029694037e-05
D0148A_S38,Thecofilosea,3.167283231135661e-06,Lasker18Sc133_5_D0148,0.009457796735296531
D0148A_S38,Thecostraca,0.004272665078802007,Lasker18Sc133_5_D0148,4.101386268558773e-05
D0148A_S38,Trebouxiophyceae,0.0062838899305731515,Lasker18Sc133_5_D0148,8.202772537117546e-06
D0148A_S38,Ulvophyceae,0.0009850250848831906,Lasker18Sc133_5_D0148,0.0
D0148A_S38,Variosea,0.0007221405766989307,Lasker18Sc133_5_D0148,0.0
D0148A_S38,Xanthophyceae,0.002020726701464552,Lasker18Sc133_5_D0148,0.0
D0148A_S38,unknown,0.10715235899255054,Lasker18Sc133_5_D0148,0.1541465015175128
zr2760_18,Acantharea,1.2272598968283513e-05,CN18FESPkoa_SC47,0.001012606956609792
zr2760_18,Actinopteri,0.03174921353094945,CN18FESPkoa_SC47,0.0001012606956609792
zr2760_18,Agaricomycetes,0.025134282687044634,CN18FESPkoa_SC47,0.0
zr2760_18,Anthozoa,0.013643039186408506,CN18FESPkoa_SC47,0.0008100855652878336
zr2760_18,Appendicularia,0.0014931662078078276,CN18FESPkoa_SC47,0.0033416029568123133
zr2760_18,Ascidiacea,0.0013704402181249924,CN18FESPkoa_SC47,0.004101058174269657
zr2760_18,Bacillariophyceae,0.04719223389937287,CN18FESPkoa_SC47,0.08769176244240803
zr2760_18,Bangiophyceae,0.004430408227550349,CN18FESPkoa_SC47,0.0
zr2760_18,Bigyra,0.0060013008954906384,CN18FESPkoa_SC47,0.008657789479013718
zr2760_18,Bivalvia,0.008733999599095101,CN18FESPkoa_SC47,0.00045567313047440637
zr2760_18,Blastocladiomycetes,0.0010227165806902928,CN18FESPkoa_SC47,0.0
zr2760_18,Bolidophyceae,0.00038045056801678894,CN18FESPkoa_SC47,0.00126575869576224
zr2760_18,Branchiopoda,0.0014686210098712605,CN18FESPkoa_SC47,0.0
zr2760_18,Centroplasthelida,3.272693058208937e-05,CN18FESPkoa_SC47,0.0008100855652878335
zr2760_18,Chlorarachniophyceae,0.00019227071716977504,CN18FESPkoa_SC47,0.0002025213913219584
zr2760_18,Chlorodendrophyceae,0.00023317938039738677,CN18FESPkoa_SC47,0.0
zr2760_18,Chlorophyceae,0.029699689503246102,CN18FESPkoa_SC47,0.0
zr2760_18,Chloropicophyceae,0.0020699783593171525,CN18FESPkoa_SC47,0.0
zr2760_18,Choanoflagellata,0.0019881610328619293,CN18FESPkoa_SC47,0.005265556174370918
zr2760_18,Chrysophyceae,0.00021681591510634208,CN18FESPkoa_SC47,0.0018226925218976255
zr2760_18,Chytridiomycetes,0.0052731266900391495,CN18FESPkoa_SC47,0.0
zr2760_18,Conoidasida,0.008353549031078312,CN18FESPkoa_SC47,0.0014176497392537086
zr2760_18,Coscinodiscophyceae,0.04580952108227959,CN18FESPkoa_SC47,0.04116247278618802
zr2760_18,Cryptophyceae,0.00768673782046824,CN18FESPkoa_SC47,0.010379221305250364
zr2760_18,Demospongiae,0.0012395324957966349,CN18FESPkoa_SC47,0.0
zr2760_18,Dictyochophyceae,0.0011822603672779785,CN18FESPkoa_SC47,0.00126575869576224
zr2760_18,Dinophyceae,0.06880018981619737,CN18FESPkoa_SC47,0.3572477342919336
zr2760_18,Dothideomycetes,0.01487848081588238,CN18FESPkoa_SC47,0.0
zr2760_18,Echinoidea,0.0015463474700037228,CN18FESPkoa_SC47,0.0
zr2760_18,Euglenida,0.00045408616182649,CN18FESPkoa_SC47,0.0001012606956609792
zr2760_18,Eurotatoria,0.028378339680994243,CN18FESPkoa_SC47,0.0
zr2760_18,Eurotiomycetes,0.013872127700483131,CN18FESPkoa_SC47,0.0005569338261353856
zr2760_18,Exobasidiomycetes,0.0017140729892369307,CN18FESPkoa_SC47,0.0
zr2760_18,Flabellinia,2.4545197936567025e-05,CN18FESPkoa_SC47,0.0001012606956609792
zr2760_18,Florideophyceae,0.010820341423703297,CN18FESPkoa_SC47,0.0
zr2760_18,Fragilariophyceae,0.0020617966266716302,CN18FESPkoa_SC47,0.0006581945217963648
zr2760_18,Gastropoda,0.006328570201311532,CN18FESPkoa_SC47,0.0004050427826439168
zr2760_18,Gymnolaemata,0.0003845414343395501,CN18FESPkoa_SC47,0.0
zr2760_18,Hexanauplia,0.002609972713921627,CN18FESPkoa_SC47,0.03787150017720622
zr2760_18,Hydrozoa,0.0008754453930708906,CN18FESPkoa_SC47,0.0027846691306769276
zr2760_18,Ichthyosporea,0.0010881704418544715,CN18FESPkoa_SC47,0.0007088248696268543
zr2760_18,Litostomatea,9.408992542350694e-05,CN18FESPkoa_SC47,0.0
zr2760_18,Magnoliopsida,0.1010157621079416,CN18FESPkoa_SC47,0.0007088248696268543
zr2760_18,Malacostraca,0.006496295720544739,CN18FESPkoa_SC47,0.0008607159131183231
zr2760_18,Malasseziomycetes,0.0007281742054514884,CN18FESPkoa_SC47,0.0006075641739658751
zr2760_18,Mamiellophyceae,0.016707098062156624,CN18FESPkoa_SC47,0.00030378208698293756
zr2760_18,Mammalia,0.016535281676600653,CN18FESPkoa_SC47,0.0011138676522707712
zr2760_18,Mediophyceae,0.008394457694305923,CN18FESPkoa_SC47,0.0038985367829476986
zr2760_18,Nephroselmidophyceae,0.00022090678142910324,CN18FESPkoa_SC47,0.0002025213913219584
zr2760_18,Oligohymenophorea,0.011339881446693966,CN18FESPkoa_SC47,0.0013163890435927293
